"row.names","cln3.1","cln3.2","clb2.2","clb2.1","alpha0","alpha7","alpha14","alpha21","alpha28","alpha35","alpha42","alpha49","alpha56","alpha63","alpha70","alpha77","alpha84","alpha91","alpha98","alpha105","alpha112","alpha119","cdc15.10","cdc15.30","cdc15.50","cdc15.70","cdc15.80","cdc15.90","cdc15.100","cdc15.110","cdc15.120","cdc15.130","cdc15.140","cdc15.150","cdc15.160","cdc15.170","cdc15.180","cdc15.190","cdc15.200","cdc15.210","cdc15.220","cdc15.230","cdc15.240","cdc15.250","cdc15.270","cdc15.290","cdc28.0","cdc28.10","cdc28.20","cdc28.30","cdc28.40","cdc28.50","cdc28.60","cdc28.70","cdc28.80","cdc28.90","cdc28.100","cdc28.110","cdc28.120","cdc28.130","cdc28.140","cdc28.150","cdc28.160","elu0","elu30","elu60","elu90","elu120","elu150","elu180","elu210","elu240","elu270","elu300","elu330","elu360","elu390","peak"
"YDL103C",0.59,1.23,0,-0.36,-0.54,-0.15,0.26,0.6,0.23,0.23,-0.39,-0.17,-0.06,-0.23,0.22,0.34,0.43,-0.08,-0.06,-0.04,-0.46,-0.14,0.13,0.25,0.47,-0.33,-0.63,-0.91,-0.63,-0.43,-0.33,0.25,0.09,0.8,0.13,0.43,-0.33,0.04,-0.61,-0.29,-0.03,0.39,-0.18,0.71,0.41,0.61,-0.49,0.24,0.79,0.24,-0.06,-0.09,-0.28,-0.33,-0.34,0.17,0.37,0.31,-0.09,-0.0566666666666667,-0.4,0.01,-0.05,-0.73,-0.36,0.1,0.02,-0.31,0.1,0.25,0.3,-0.2,0.2,0.08,0.17,0.08,0.31,"G1"
"YDL105W",0.62,-0.09,-0.47,-0.58,-0.64,-0.03,0.15,0.32,0.02,0.09,-0.36,-0.09,0.37,-0.4,0.42,0.21,0.37,-0.25,-0.19,0.09,-0.235,-0.09,-0.34,0.38,0.15,-0.7,-0.07,-0.7,-0.29,-0.67,0.35,0.1,0.45,0.3,0.53,0.24,0.21,-0.2,0.51,-0.52,0.56,0.49,0.01,0.06,-0.79,-0.07,0.23,-0.15,0.85,0.16,0.26,-0.34,-0.4,-0.47,-0.68,0.91,0.7,0.68,-0.04,-0.29,-0.5,-0.8,-0.11,-0.32,-0.18,0.17,0.32,0.13,0.37,0.46,0.13,-0.77,0.08,0.11,-0.32,-0.14,-0.04,"G1"
"YDL127W",0.68,1.2,-0.92,-0.62,1.83,-0.5,-0.24,-0.26,-0.26,0.1,-0.32,-1.03,-0.83,0.64,0.92,0.74,0.46,0.14,-0.22,-0.5,-0.28,-0.39,0.45,1.98,0.47,-0.32,-0.13,-1.13,-0.58,-0.87,0.12,1.07,0.95,0.66,0.52,0.29,-0.7,-1.1,-1.58,-1.1,-0.66,0.26,0.31,0.71,0.24,0.15,-0.382222222222222,0.86,1.14,-0.11,-0.32,-0.26,-0.84,-1.11,-0.24,0.61,1.23,0.54,0.02,-0.24125,-0.66,-0.47,-0.41,-0.71,0.26,0.19,-0.05,-0.18,0.08,-0.18,0.16,0.07,0.35,-0.18,0.22,-0.39,0.35,"G1"
"YDL156W",0.385,-0.15,-0.74,-0.29,-0.39,-0.17,0.6,0.82,0.22,-0.01,-0.11,-0.22,-0.43,-0.06,0.22,0.43,0.25,-0.17,-0.22,-0.3,-0.1,-0.35,-0.27,-0.44,-0.13,-0.17,-0.17,-0.32,-0.32,-0.36,-0.13,-0.03,-0.27,0.02,-0.17,0.06,0.155,0.14,-0.117142857142857,-0.05,-0.281666666666667,0.56,0.27,0.44,0.5,0.85,-0.03,-0.37,1.27,0.42,-0.26,-0.67,-1.01,-0.55,-0.13,0.7,0.82,0.7,0.22,0.01,-0.45,-0.42,-0.26,-0.84,-0.25,0.05,0.52,0.6,0.46,0.53,0.13,-0.12,-0.17,0.02,-0.29,-0.53,-0.12,"G1"
"YDL157C",0.33,0.58,-0.36,-0.76,-0.32,-0.14,-0.13,0.29,0.25,0.33,-0.17,0.09,0.2,-0.42,0.1,-0.11,0.09,0.16,0,0.27,-0.3,-0.18,0.22,0.53,0.63,0.29,0.52,-0.09,-0.75,-0.46,-0.39,-0.08,0.23,0.4,0.27,0.48,-0.05,0.12,-0.83,-0.03,-0.36,-0.25,-0.81,-0.03,0,0.43,0.24,-0.27,0.47,0.65,0.14,-0.37,-0.05,-0.48,-0.32,0.2,0.13,0.25,-0.09,0.1,-0.254,-0.53,-0.06,-0.72,-0.36,0.05,0.21,0.11,0.41,0.45,0.35,-0.21,-0.09,0.26,0.1,-0.36,-0.19,"G1"
"YDL163W",1.38,0.34,-0.81,-0.42,-0.4,-0.59,0.87,1.03,0.45,0.11,-0.25,-0.54,-0.76,-0.4,0.5,0.85,0.59,0.08,-0.28,-0.28,-0.4,-0.59,0.16,0.66,0.95875,-0.13125,-0.46625,-0.16,-0.5575,-0.68375,-0.4775,0.484444444444444,0.50125,0.7275,0.46875,0.604444444444444,0.00999999999999999,-0.685,-0.2725,-0.42375,-0.484285714285714,-0.0975,-0.135,0.185,0.152222222222222,0.0933333333333333,-0.26,-1.84,1.06,0.74,-0.113,-0.371,-0.774,-1.84,-0.84,0.491,1.24,0.96,0.86,-0.04,0.16,-0.52,0.33,-1.24,-0.59,-0.19,-0.11,0.56,0.57,0.76,0.35,0.19,-0.54,0.39,0.12,-0.45,0.17,"G1"
"YDL164C",1.41,0.86,-0.86,-0.25,-0.5,-0.42,0.66,1.05,0.68,0.06,0.01,-0.72,-0.72,-0.28,0.23,0.85,0.72,-0.08,-0.13,-0.48,-0.44,-0.48,0.0257142857142857,0.578571428571429,0.838571428571429,-0.118571428571429,-0.317142857142857,-0.605714285714286,-0.475714285714286,-0.675714285714286,-0.481428571428571,0.35375,0.505714285714286,0.627142857142857,0.504285714285714,0.46,0.154285714285714,-0.261428571428571,0.55,-0.481428571428571,-0.318333333333333,-0.337142857142857,0.138571428571429,-0.55,0.01,-0.0944444444444444,-0.64,0.08,1.27,0.57,-0.34,-0.48,-0.64,-0.97,-0.61,0.89,1.13,0.66,0.23,-0.15,-0.32,-0.5,-0.33,-1.21,-0.6,-0.15,-0.32,0.29,0.49,0.14,0.47,0.19,0.39,0.32,0.04,-0.42,0.37,"G1"
"YDL197C",0.66,0.67,-0.67,-1,-0.86,-0.29,0.42,0.46,0.3,0.1,-0.63,-0.09,-0.31,-0.45,0.64,0.39,0.12,0.14,0.02,0.44,-0.23,-0.15,0.0725,0.463333333333333,0.50625,-0.0642857142857143,-0.0888888888888889,-0.417142857142857,-0.475555555555556,-0.542857142857143,-0.175,0.121428571428571,0.4425,0.565,0.35125,0.425,-0.01,-0.13875,-0.23,-0.4,-0.115,-0.05875,-0.2225,0.01875,-0.07875,-0.05,0.11,-0.18,0.94,0.73,0.3,0.02,-0.51,-0.54,-0.49,0.1,0.44,0.47,0.06,-0.0385714285714286,-0.35,-0.77,-0.32,-0.24,-0.42,-0.36,0.25,0.08,0.34,0.39,0.55,-0.15,-0.07,-0.24,-0.21,0.01,0.08,"G1"
"YDL211C",0.5,0.15,-0.81,-0.49,-0.28,-0.05,0.149,0.41,0.21,0.273,0.23,0.09,-0.49,0.06,-0.2,0.05,0.1,-0.1,0.02,-0.01,0.12,-0.16,0.12,0.48,0.71,0.16,0.21,-0.2,0.06,-0.36,-0.36,0.45,0.34,0.78,0.45,0.34,-0.16,0.01,-0.38,-0.36,-0.23,-0.62,-0.55,-0.2,-0.25,-0.44,-0.86,-0.4,0.32,0.62,0.24,0.65,-0.42,-0.26,-0.14,-0.48,0.79,0.65,0.73,0.25,-0.29,-0.75,-0.64,-0.35,-0.67,-0.27,-0.13,0.65,0.41,0.6,0.33,-0.02,0.02,0.15,-0.35,-0.07,-0.27,"G1"
"YDL227C",0.86,0.37,-0.06,-0.09,-0.16,0.121111111111111,0.17,-0.28,-0.02,-0.55,-0.04,-0.267,0.4,-0.2,0.38,0.17,0.21,0.14,0.1,0.01,-0.43,0.1,-0.28,0.22,-0.12,-0.12,-0.11,0.17,-0.46,0.35,-0.25,-0.09,0.55,0.62,0.58,-0.03,-0.44,-0.48,-0.045,-0.21,0.28,0.15,0.36,-0.57,0.1,-0.21,-0.242,-0.99,1.71,0.42,-1.64,-0.71,-0.87,-1.24,-1.55,1.05,2.16,1.75,0.85,0.76,-0.2,-0.99,-0.52,0.03,-0.18,0.09,-0.026,-0.04,0.172,0.19,0.01,-0.18,-0.01,-0.14,0.01,-0.34,0.55,"G1"
"YDR001C",0.14,-0.1,-0.06,-0.32,-0.11,0.27,0.38,0.46,-0.06,-0.29,-0.49,-0.11,0.03,-0.16,0.43,-0.03,-0.08,-0.26,0.03,0.23,-0.21,-0.03,0.28,-0.01,0.08,-0.63,0.61,-0.73,-0.21,0.16,0.16,0.32,0.67,0.4,0.6,0.3,0.27,-0.63,-0.44,-0.63,0.39,1.24,0.32,-0.9,-0.63,-1,0.73,0.2,-0.68,-0.39,-0.14,-0.13,-0.42,-0.34,-0.11,0.08,0.38,0.35,0.07,0.15,0.00142857142857144,0.06,0.19,0.51,0.22,0.15,-0.01,-0.68,-0.36,-0.28,-0.05,0.03,-0.22,-0.41,0.3,0.5,0.31,"G1"
"YDR053W",0.85,0.78,-0.51,-0.47,-0.27,-0.13,0.2,0.17,0.09,0.14,-0.34,0.1,0.23,-0.34,0.13,0.19,0.09,-0.03,-0.01,0.21,-0.29,-0.16,0.48,0.72,0.62,0.16,-0.41,-0.02,-0.27,0.03,-0.15,0.31,0.03,0.39,0.08,0.34,-0.43,0.12,-0.37,-0.37,-0.47,0.01,-0.49,0.12,-0.32,-0.12,-0.3,-0.28,-0.07,0.3,-0.07,-0.11,-0.49,0.04,-0.07,-0.19,0.31,0.25,0.56,0.52,-0.02,-0.05,-0.3,0.01,-0.23,-0.16,0.01,0.37,0.25,0.31,-0.06,-0.06,-0.01,-0.18,-0.01,-0.11,-0.13,"G1"
"YDR097C",1.66,1.51,-0.47,-0.32,-0.72,-0.85,0.54,1.04,0.84,0.24,-0.64,-0.83,-0.36,-0.7,0.99,1.08,0.64,0.18,-0.05,0.03,-0.76,-0.66,0.43,1.29,1.57,-0.28,-0.94,-1.17,-1.25,-1.25,-0.49,1.01,0.9,1.28,0.9,1,-0.17,-0.3,-0.87,-1.01,-0.77,0.01,-0.47,0.63,-0.05,0.01,-0.62,-0.43,1.38,0.79,0.19,-0.28,-0.62,-0.93,-0.83,0.5,1.12,1.09,0.32,0.04,-0.33,-1.16,-0.57,-1.3,-0.84,-0.58,0.13,0.53,0.9,0.69,0.52,0.12,0.25,0.16,-0.26,-0.37,0.05,"G1"
"YDR113C",0.68,0.93,-0.544,-0.84,-0.78,-0.52,0.26,0.2,0.48,0.48,0.27,0.01,-0.29,-0.61,-0.29,0.04,0.31,0.17,0.35,-0.02,0.07,-0.11,-1.16,0.06,1.4,0.67,0.1,-0.03,-0.65,-1.23,-0.91,-0.12,-0.21,0.76,0.48,0.98,0.15,0.43,-0.12,-0.25,-0.25,-0.27,-0.34,0.04,0.09,0.4,-0.89,-0.31,0.69,0.87,1.17,0.79,-0.29,-0.58,-1,-0.75,0.2,0.69,0.61,0.124444444444444,0.06,-0.51,-0.74,-0.48,-0.74,-0.25,-0.43,0.29,0.4,0.68,0.64,0.32,-0.06,0.13,0.01,-0.21,-0.3,"G1"
"YDR144C",0.89,0.82,-0.49,-0.01,0.03,-0.31,-0.14,0.44,0.47,-0.07,0.05,-0.49,-0.05,-0.31,0.08,0.11,0.19,0.05,0.1,-0.05,0.08,-0.19,-0.06,0.09,0.09,-0.04,0.64,-0.95,0.22,-0.52,0.39,-0.25,0.67,0.17,0.76,0.12,0.44,-0.63,0.17,-0.57,0,0.3,0.82,-0.63,-0.52,-0.72,-0.64,-0.06,0.31,0.39,0.23,0.42,0.23,0.05,0.03,-0.16,0.22,0.03,0.26,-0.0985714285714286,-0.33,-0.27,-0.69,-0.6,-0.37,-0.65,0.03,-0.08,0.47,0.51,0.45,0.11,0.42,-0.31,0.16,-0.08,-0.07,"G1"
"YDR279W",0.64,0.72,-0.64,-0.15,-0.22,-0.17,0.32,0.35,0.01,0.14,0.13,-0.08,-0.02,-0.3,0.46,0.27,0.25,-0.3,-0.05,-0.23,-0.05,-0.48,0.07,0.62,0.8,0.09,-0.11,-0.07,-0.09,-0.13,-0.57,0.44,0.16,0.63,-0.02,0.69,-0.28,-0.16,-0.16,-0.36,-0.7,-0.41,-0.01,-0.26,-0.13,-0.04,-0.7,-0.18,0.46,0.49,0.21,0.09,-0.55,-0.18,0.2,-0.11,0.6,0.62,0.15,-0.21,-0.166666666666667,-0.74,-0.14,-0.23,-0.23,0.03,-0.16,0.72,0.31,0.27,0.18,-0.05,-0.21,0.22,-0.3,-0.46,-0.09,"G1"
"YDR297W",1.77,1.97,-0.97,-0.69,-0.45,-0.87,-0.08,0.1,0.46,0.61,0.33,-0.16,-0.11,-0.51,0.38,0.24,0.53,0.05,0.3,-0.22,-0.08,-0.53,0.31,0.64,1.01,0.8,0.68,-0.05,-0.23,-0.46,-0.32,0.35,0.36,0.82,-0.14,0.4,0.22,0.06,-0.06,-0.22,-0.78,-1.3,-0.45,-0.42,-0.55,-0.67,-1.31,-0.27,0.4,0.78,0.67,0.41,0.07,0,-0.11,-0.59,0.35,0.26,0.221111111111111,0.08,-0.22,-0.3,-0.21,-0.83,-0.33,-0.73,-0.61,0.27,0.15,0.6,0.46,0.31,0.22,0.43,0.27,-0.26,0.05,"G1"
"YDR307W",0.99,0.67,-0.12,-0.25,-0.41,-0.54,0.16,0.27,0.56,-0.15,-0.35,-0.56,0.08,-0.13,1.13,0.01,0.1,-0.21,0.33,0.26,-0.52,-0.17,-0.02,-0.1,0.29,-0.2,0.8,-0.73,-0.31,-0.45,0,0.2,0.39,0.95,0.4,0.27,0,-0.63,0.16,-0.56,0.28,-0.22,0.31,-0.27,-0.15,-0.41,-0.15,-0.21,0.15,0.39,-0.36,-0.11,-0.28,-0.31,0.22,-0.31,0.36,0.64,0.24,0.09,-0.08,-0.13,-0.14,-0.22,-0.07,-0.12,0.16,-0.22,-0.09,0.18,0.31,-0.03,-0.03,0.03,0.03,0.07,0,"G1"
"YDR309C",0.59,2,-1,-0.97,0.6,-0.55,0.41,0.45,0.18,-0.66,-1.02,-0.98,-0.4,-0.23,1.59,0.67,0.72,-0.23,0.6,-0.09,-0.71,-0.34,-0.41,1.5,0.25,0.32,-0.6,0.15,-1.03,-0.54,-0.184,0.23,0.653,1.25,0.371,0.2,-0.141,-0.1,-0.38125,-0.7,-0.125555555555556,-0.193,0.021,0.23,-0.31,-0.44,-0.87,0.84,0.03,-0.32,-0.44,-0.16,-0.54,-0.65,-0.32,0.45,1.13,0.64,-0.12,0.36,-0.232,-0.07,0.04,-1.09,-1.7,0.07,0.47,0.68,0.81,0.63,0.43,-0.25,0.6,0.1,-0.25,-0.7,0.2,"G1"
"YDR353W",-0.06,0.01,0.2,0.08,0.12,-0.26,0.05,0.15875,0.19,-0.12,0.14,-0.43,-0.14,-0.19,0.04,0.11,0.53,0.01,0.45,-0.01,-0.01,-0.28,-0.16,0.19,0.27,0.23,-0.14,-0.3,-0.53,-0.51,-0.16,0.09,0.14,1.14,0.2,0.75,-0.08,-0.28,-0.3,-0.22,-0.49,-0.55,0.12,0.28,0.18,0.12,-0.74,0,0.39,-0.15,-0.13,-0.33,0.07,-0.76,-0.62,0.81,0.16,0.22875,-0.44,0.62,0.23,0.62,0.27,-0.3,0.35,-0.3,-0.39,-0.16,-0.15,-0.06,0.02,0.18,0.12,-0.19,0.43,0.4,0.08,"G1"
"YDR356W",0.79,-0.1,-0.43,0,-0.2,-0.67,0.13,0.1,0.38,0.44,0.05,-0.28,-0.26,0.1,-0.11,0.16,0,-0.03,0.17,0.1,0.1,-0.2,-0.5,-0.09,0.61,0.09,0.51,-0.52,-0.39,-0.52,-1.34,0,-0.09,0.64,0,1.23,0.68,-0.3,0.21,-0.18,0.12,0.03,0.49,-0.39,0.56,-0.85,-0.97,-0.66,0.08,0.43,0.86,0.91,-0.23,-0.48,-0.39,-0.55,0.27,0.6,0.64,0.38,0.0775,-0.39,-0.47,0.55,-0.22,-0.02,0.03,0.3,-0.2,-0.02,0.21,0.16,-0.22,-0.18,-0.07,-0.14,-0.18,"G1"
"YDR368W",0.54,-0.12,0.39,0.43,0.3,0.29,0.29,0.34,0.44,-0.12,0.21,-0.3,-0.05,-0.21,0.08,-0.32,0.12,-0.23,0.08,-0.32,-0.3,-0.27,0.01,-0.35,-0.48,-0.5,-0.58,-0.64,-0.37,-0.19,-0.26,0.27,-0.11,0.34,-0.15,0.19,0.24,0.1,-0.19,0.27,-0.21,0.25,0.64,0.47,0.54,0.72,0.59,-0.01,-0.03,-0.27,-0.43,-0.52,-0.82,-0.38,0.11,0.22,0.49,0.72,0.21,-0.10625,-0.17,0.04,0.25,0.67,0.21,0.27,0.16,-0.47,-0.92,-0.52,-0.4,0.15,-0.13,-0.49,0.48,0.61,0.39,"G1"
"YDR400W",0.654,1.34,-0.86,-0.257,-0.33,-0.12,0.23,0.9,0.75,0.49,0.27,-0.55,-0.39,-0.29,-0.27,0.07,0.42,-0.13,0.02,-0.4,-0.24,-0.44,-0.02,-0.03,0.34,0.13,-0.48,-0.05,-0.29,-0.43,-0.22,0.13,0.2,0.68,0.5,0.46,-0.18,0.11,0.39,-0.16,-0.46,-1.02,0.2,0.08,0,0.11,-0.14,0.22,0.45,0.56,-0.27,0.21,-0.46,-0.27,-0.15,-0.61,0.32,0.37,0.23,-0.05,-0.405,-0.32,-0.08,-0.66,-0.58,-0.21,-0.47,0.55,0.53,0.25,0.23,0.04,0.23,0.33,-0.21,-0.32,0.28,"G1"
"YDR440W",0.383333333333333,-1.25,-0.69,-0.116666666666667,-0.27,-0.08,-0.03,0.37,0.26,0.14,-0.03,0.08,-0.27,-0.09,-0.06,0.24,0.32,-0.2,-0.09,-0.23,0.26,-0.31,-0.07,0.53,0.66,0.15,-0.49,0.01,-0.34,-0.18,-0.29,0.48,0.25,0.51,0.01,0.24,-0.11,0.2,-0.64,0.03,-0.25,-0.64,-0.32,0.24,-0.03,0.06,-0.79,-0.19,0.49,0.55,-0.71,0.33,-0.68,-0.49,-0.02,0.55,0.63,0.57,0.16,0.27,-0.27,-0.73,0.33,-0.18,-0.09,0.17,0.1,0.69,0.42,-0.08,-0.11,-0.16,-0.02,0.11,-0.28,-0.28,-0.3,"G1"
"YDR461W",-0.4,-2.64,0.96,-0.51,2.36,2.35,2.3,2.11,1.75,0.76,0.16,0.27,0.11,-1.02,-0.57,-1.53,-1.36,-1.59,-1.44,-1.32,-1.74,-1.59,-0.27,0.35,-0.36,-0.44,0.37,-0.85,0.77,-0.29,0.15,-0.49,0.22,0.21,0.84,0.01,0.267,-0.85,0.011,-0.62,0.42,0.79,0.72,-0.53,-0.16,0.01,1.47,1.3,0.15,0.15,0.17,0.51,-0.06,0.24,0.45,-0.88,-0.53,-0.31,-1.34,-0.61,-0.12,-0.45,-0.12,-0.1,-0.42,0,0.7,0.76,0.87,0.75,0.44,-0.35,-0.58,-0.35,-0.71,-0.66,-0.37,"G1"
"YDR481C",-0.04,1.2,0.12,-1.15,-0.85,-0.43,0.27,0.08,0.44,-0.1,-0.43,-0.05,0.25,0.27,0.321,0.99,0.86,0.33,0.2,0.06,-0.93,-0.96,-0.56,0.16,0.11,-0.13,-0.03,-0.63,-0.63,-0.32,0.07,0.1,0.87,0.7,0.58,0.43,0.08,-0.32,-0.18,-0.21,0.4,-0.01,0.53,-0.19,-0.25,-0.53,0.08,0.13,0.21,0.04,-0.36,-0.36,-0.86,-0.44,-0.48,0.27,0.42,0.35,0.112222222222222,0.43,-0.12,0.26,0.43,-0.24,-0.26,0.17,0.01,-0.26,-0.02,0.04,0.24,-0.16,-0.05,0,0.14,0.08,0.3,"G1"
"YDR488C",0.58,0.606,-0.74,-0.208,-0.32,-0.56,0.084,0.25,0.294,0.18,0.4,0.07,-0.13,-0.05,-0.23,0.13,0.37,-0.03,0.23,-0.08,0.07,-0.11,-0.25,-0.07,0.39,0.23,0.39,-0.32,-0.07,-0.43,-1.15,-0.1,0.14,0.54,0.42,0.47,0.38,-0.04,0.75,-0.41,0.05,-0.01,0.39,-0.55,-0.16,-0.62,-0.87,-0.14,0.4,0.68,-0.2,0.18,-0.32,-1.03,-0.22,-0.08,0.34,0.64,0.6,0.43,-0.43,-0.271111111111111,-0.368888888888889,-0.73,-0.16,-0.32,-0.3,0.07,0.14,0.15,0.44,0.44,0.25,0.11,-0.07,-0.07,0.05,"G1"
"YDR501W",0.1,-0.38,-0.34,-0.22,-0.68,0.17,-0.13,0.65,0.14,0.24,-0.2,0,0.1,-0.57,-0.11,0.32,0.21,0.07,0.1,0.21,-0.15,-0.36,-0.62,-0.19,0.61,-0.01,0.24,-0.43,0.26,-0.78,0.04,-0.41,2.41,0.3,0.36,0.13,0.5,-0.29,-0.48,-0.46,0.27,-0.08,0.24,-0.62,-0.41,-0.57,0.09,0.51,0.28,1.19,0.09,0.88,-0.99,-0.43,-0.55,-0.83,0.62,0.35,0.28,0.81,0.05,-1.62,-0.75,-0.61,-0.18,-0.35,-0.11,0.21,0.31,0.62,0.4,0.07,0.03,0.31,-0.15,-0.35,-0.18,"G1"
"YDR503C",0.29,0.26,-0.42,-0.23,-0.21,0.46,0.34,0.81,0,0.18,-0.37,-0.24,-0.14,-0.34,0.03,0.26,0.32,-0.14,-0.19,-0.16,-0.28,-0.34,-0.02,0.27,0.3,-0.33,-0.07,-0.97,-0.25,-0.84,0,0.17,0.54,0.69,0.86,0.32,0.21,-0.53,-0.55,-0.53,-0.16,-0.37,0.23,0.31,0.34,0.37,-0.16,0.29,1.14,0.73,-1.12,-0.02,-0.35,-1.69,-0.26,0.34,0.4,0.61,0.38,-0.02,-0.27,-0.461,-0.47,-0.58,-0.13,0.07,-0.03,-0.11,0.06,0.14,0.3,0.04,0.15,0.03,0.03,-0.04,0.09,"G1"
"YDR507C",-0.23,1.84,-1.12,-0.14,-1.76,-0.34,0.18,1.07,0.37,0.32,-0.5,-0.25,-0.48,-0.25,0.79,0.97,0.53,0.13,0.07,0.14,-0.56,-0.41,-0.28,-0.36,-0.2,-0.12,0.13,-0.81,0.48,-0.57,0.68,-0.4,0.57,0.85,0.08,0.69,0.228333333333333,-0.67,0.0566666666666667,0.42,1.2,0.14,0.303333333333333,-0.52,-0.59,-0.73,-1.11,-0.29,0.93,0.46,0.42,0.14,-0.57,-0.74,-0.55,0.32,0.99,0.89,0.12,-0.01,-0.26,-0.66,-0.08,-1.69,-1.24,-0.84,0.06,0.44,0.77,0.89,0.53,0.09,0.71,0.11,-0.01,-0.11,0.3,"G1"
"YDR528W",-0.86,0.04,-0.27,0.21,-1.63,0.77,1.51,0.76,-0.1,-0.03,-0.54,-0.61,-0.03,0.17,0.4,0.29,0.11,-0.08,-0.32,-0.1,-0.49,-0.07,-0.42,1.28,-0.08,-0.5,-0.24,-1.24,-0.63,-0.79,-0.27,0.59,1.1,0.62,0.73,0.36,0.5,-0.76,0.51,-0.56,-0.13,0.12,0.58,-0.42,-0.13,-0.22,-0.76,1.31,0.78,-0.2,-0.45,-0.05,-0.32,-0.24,0.22,-0.08,0.33,0.17,-0.08,0.07,-0.386,-0.23,-0.47,-1.63,0.18,0.07,0.6,0.86,0.84,0.42,0.14,-0.18,0.17,-0.18,-0.74,-0.41,-0.16,"G1"
"YEL047C",0.37,1.24,-0.18,-0.4,0.43,0.06,0.4,0.64,0.69,0.47,0.4,-0.06,-0.28,-0.56,-0.47,-0.23,0.01,-0.18,-0.01,-0.33,-0.15,-0.84,-0.24,-0.17,0.29,0.44,0.36,-0.2,-0.26,-0.47,-0.35,0.3,0.35,0.69,0.55,0.32,-0.04,0.04,-0.2,-0.13,-0.31,-1.15,-0.12,0.11,0.12,0.05,-0.2,0.65,0.6,0.43,0.68,-0.37,-0.84,-0.09,-0.02,0.12,0.23,0.52,0.04,-0.56,-0.161428571428571,-0.4,-0.8,-0.41,0.05,-0.38,-0.36,0.12,0.05,0.4,0.29,0.14,-0.09,-0.09,0.2,0.02,0.05,"G1"
"YEL064C",-0.22,-0.36,-0.36,-0.03,-0.35,-0.17,0.47,0.25,0.36,-0.19,0.14,-0.34,-0.02,0.03,0.25,0.09,0.32,-0.11,-0.06,-0.25,-0.12,-0.3,-0.46,0.05,0.24,-0.46,-0.2,-0.74,-0.09,0.06,0.21,0.21,0.57,0.57,0.31,0.34,0.08,0.06,0.37,-0.28,-0.2,-0.67,0.35,0.01,0.09,-0.41,-1.4,-0.05,0.63,-0.07,0.1,0.08,-0.84,-0.12,-0.4,0.02,0.2,0.77,0.22,0.57,-0.09,0.26,0.12,-0.19,-0.03,-0.43,-0.31,0.03,0.19,-0.11,0.19,0.14,0.16,0.19,0.22,-0.17,0.12,"G1"
"YEL075C",-0.06,0.34,0.16,-0.2,-0.88,-0.12,1.08,0.76,-0.12,0.02,-1.03,-0.29,-0.11,0.02,1.03,0.97,0.05,-0.18,-0.33,0.08,-0.62,-0.33,0.23,0.84,-0.28,-0.53,-0.44,-0.82,-0.39,-0.17,0.33,1.36,1.32,0.86,0.67,0.24,-0.85,-0.59,-0.79,-0.7,-0.32,-0.15,0.12,0.3,0.02,-0.25,0.21,0.34,0.32,-0.01,0.29,-0.39,0.29,0.61,0.08,-0.11,0.23,-0.2,-0.34,-0.27,-0.18,-0.56,-0.29,-0.77,-0.45,-0.04,0.14,0.55,0.37,0.36,0.16,-0.19,0.14,0.03,-0.14,-0.53,0.37,"G1"
"YEL076C",-0.43,0.56,0,0.01,-1,-0.21,1.02,0.86,-0.47,0.1,-0.7,-0.38,-0.35,0.33,0.87,0.98,0.06,-0.08,-0.42,-0.12,-0.32,-0.15,-0.02,0.62,-0.34,-0.64,-0.57,-0.75,-0.55,-0.17,0.33,1,1.15,0.82,0.57,0.13,0.17,-0.75,-0.44,-0.69,-0.13,0.13,0.4,0.25,-0.07,-0.48,-0.32,0.41,0.33,-0.59,0.16,-0.35,-0.078,-0.05,-0.07,0.33,0.19,0.28,0.28,0,-0.41,-0.07,-0.1,-0.89,-0.33,0.47,-0.24,0.41,0.4,0.41,-0.05,-0.08,0.08,0.04,-0.12,-0.44,0.32,"G1"
"YEL076C-A",0.94,0.60375,-0.0977777777777778,0.66,-0.631,-0.235,0.93,0.793,0.056,-0.249,-0.49,-0.515,-0.241,0.106666666666667,0.705,0.798,0.172,-0.184,-0.201,-0.095,-0.508,-0.196,0.18,0.61,-0.05,-0.33,-1.21,-0.33,-0.98,0.18,0.12,1.16,0.88,0.82,0.54,0.52,-0.35,-0.49,-0.7,-0.33,-0.45,-0.4,0.59,0.27,0.15,-0.38,0.01,-0.12,0.35,0.39,0.03,-0.09,-1.21,0.14,-0.08,-0.33,0.19,0.24,0.86,-0.4,-0.45,0.09,0.38,-1.064,-0.261,-0.081,-0.048,0.133,0.19,0.241,0.201,0.16,0.275,-0.166,0.161,-0.00100000000000001,0.261,"G1"
"YEL077C",-0.2,1.07,0.38,-0.32,-0.39,-0.41,0.98,0.9,-0.13,-0.3,-0.27,-0.6,-0.34,0.01,0.71,0.63,0.36,-0.19,0.04,-0.21,-0.3,-0.5,0.32,0.75,-0.07,-0.4,-0.74,-0.51,-0.83,-0.14,0.24,1.02,1,0.53,0.51,0.2,-0.54,-0.42,-1.27,-0.22,-0.1,-0.1,0.21,0.39,0.2,-0.03,-0.47,0.05,0.3,0.15,0.12,-0.42,-0.29,-0.18,-0.3,1.05,0.28,0.35,-0.03,-0.32,-0.17,0.07,-0.17,-0.88,-0.53,-0.22,0.15,0.53,0.15,0.15,0.32,0.27,0.12,-0.41,0.14,0.11,0.11,"G1"
